datetime,flow
2024-07-09 03:32:00,58.83333333333333
2024-07-09 03:33:00,58.875
2024-07-09 03:34:00,58.916666666666664
2024-07-09 03:35:00,58.958333333333336
2024-07-09 03:36:00,59.0
2024-07-09 03:37:00,59.04166666666667
2024-07-09 03:38:00,59.08333333333333
2024-07-09 03:39:00,59.125
2024-07-09 03:40:00,59.166666666666664
2024-07-09 03:41:00,59.208333333333336
2024-07-09 03:42:00,59.25
2024-07-09 03:43:00,59.29166666666667
2024-07-09 03:44:00,59.33333333333333
2024-07-09 03:45:00,59.375
2024-07-09 03:46:00,59.41666666666667
2024-07-09 03:47:00,59.45833333333333
2024-07-09 03:48:00,59.5
2024-07-09 03:49:00,59.541666666666664
2024-07-09 03:50:00,59.583333333333336
2024-07-09 03:51:00,59.625
2024-07-09 03:52:00,59.66666666666667
2024-07-09 03:53:00,59.70833333333333
2024-07-09 03:54:00,59.75
2024-07-09 03:55:00,59.791666666666664
2024-07-09 03:56:00,59.833333333333336
2024-07-09 03:57:00,59.875
2024-07-09 03:58:00,59.91666666666667
2024-07-09 03:59:00,59.95833333333333
2024-07-09 04:00:00,60.0
2024-07-09 04:01:00,60.04166666666667
2024-07-09 04:02:00,60.08333333333333
2024-07-09 04:03:00,60.125
2024-07-09 04:04:00,60.166666666666664
2024-07-09 04:05:00,60.20833333333333
2024-07-09 04:06:00,60.25
2024-07-09 04:07:00,60.291666666666664
2024-07-09 04:08:00,60.333333333333336
2024-07-09 04:09:00,60.375
2024-07-09 04:10:00,60.41666666666667
2024-07-09 04:11:00,60.458333333333336
2024-07-09 04:12:00,60.5
2024-07-09 04:13:00,60.54166666666667
2024-07-09 04:14:00,60.58333333333333
2024-07-09 04:15:00,60.625
2024-07-09 04:16:00,60.66666666666667
2024-07-09 04:17:00,60.70833333333333
2024-07-09 04:18:00,60.75
2024-07-09 04:19:00,60.791666666666664
2024-07-09 04:20:00,60.83333333333333
2024-07-09 04:21:00,60.875
2024-07-09 04:22:00,60.916666666666664
2024-07-09 04:23:00,60.958333333333336
2024-07-09 04:24:00,61.0
2024-07-09 04:25:00,61.04166666666667
2024-07-09 04:26:00,61.083333333333336
2024-07-09 04:27:00,61.125
2024-07-09 04:28:00,61.16666666666667
2024-07-09 04:29:00,61.20833333333333
2024-07-09 04:30:00,61.25
2024-07-09 04:31:00,61.29166666666667
2024-07-09 04:32:00,61.33333333333333
2024-07-09 04:33:00,61.375
2024-07-09 04:34:00,61.416666666666664
2024-07-09 04:35:00,61.45833333333333
2024-07-09 04:36:00,61.5
2024-07-09 04:37:00,61.541666666666664
2024-07-09 04:38:00,61.583333333333336
2024-07-09 04:39:00,61.625
2024-07-09 04:40:00,61.66666666666667
2024-07-09 04:41:00,61.708333333333336
2024-07-09 04:42:00,61.75
2024-07-09 04:43:00,61.79166666666667
2024-07-09 04:44:00,61.83333333333333
2024-07-09 04:45:00,61.875
2024-07-09 04:46:00,61.91666666666667
2024-07-09 04:47:00,61.95833333333333
2024-07-09 04:48:00,62.0
2024-07-09 04:49:00,62.041666666666664
2024-07-09 04:50:00,62.08333333333333
2024-07-09 04:51:00,62.125
2024-07-09 04:52:00,62.166666666666664
2024-07-09 04:53:00,62.208333333333336
2024-07-09 04:54:00,62.25
2024-07-09 04:55:00,62.29166666666667
2024-07-09 04:56:00,62.333333333333336
2024-07-09 04:57:00,62.375
2024-07-09 04:58:00,62.41666666666667
2024-07-09 04:59:00,62.45833333333333
2024-07-09 05:00:00,62.5
2024-07-09 05:01:00,62.54166666666667
2024-07-09 05:02:00,62.58333333333333
2024-07-09 05:03:00,62.625
2024-07-09 05:04:00,62.666666666666664
2024-07-09 05:05:00,62.70833333333333
2024-07-09 05:06:00,62.75
2024-07-09 05:07:00,62.791666666666664
2024-07-09 05:08:00,62.833333333333336
2024-07-09 05:09:00,62.875
2024-07-09 05:10:00,62.91666666666667
2024-07-09 05:11:00,62.958333333333336
2024-07-09 05:12:00,63.0
2024-07-09 05:13:00,63.04166666666667
2024-07-09 05:14:00,63.08333333333333
2024-07-09 05:15:00,63.125
2024-07-09 05:16:00,63.16666666666667
2024-07-09 05:17:00,63.20833333333333
2024-07-09 05:18:00,63.25
2024-07-09 05:19:00,63.291666666666664
2024-07-09 05:20:00,63.33333333333333
2024-07-09 05:21:00,63.375
2024-07-09 05:22:00,63.416666666666664
2024-07-09 05:23:00,63.458333333333336
2024-07-09 05:24:00,63.5
2024-07-09 05:25:00,63.54166666666667
2024-07-09 05:26:00,63.583333333333336
2024-07-09 05:27:00,63.625
2024-07-09 05:28:00,63.66666666666667
2024-07-09 05:29:00,63.70833333333333
2024-07-09 05:30:00,63.75
2024-07-09 05:31:00,63.79166666666667
2024-07-09 05:32:00,63.83333333333333
2024-07-09 05:33:00,63.875
2024-07-09 05:34:00,63.916666666666664
2024-07-09 05:35:00,63.95833333333333
2024-07-09 05:36:00,64.0
2024-07-09 05:37:00,64.04166666666667
2024-07-09 05:38:00,64.08333333333333
2024-07-09 05:39:00,64.125
2024-07-09 05:40:00,64.16666666666667
2024-07-09 05:41:00,64.20833333333333
2024-07-09 05:42:00,64.25
2024-07-09 05:43:00,64.29166666666667
2024-07-09 05:44:00,64.33333333333333
2024-07-09 05:45:00,64.375
2024-07-09 05:46:00,64.41666666666667
2024-07-09 05:47:00,64.45833333333333
2024-07-09 05:48:00,64.5
2024-07-09 05:49:00,64.54166666666667
2024-07-09 05:50:00,64.58333333333333
2024-07-09 05:51:00,64.625
2024-07-09 05:52:00,64.66666666666667
2024-07-09 05:53:00,64.70833333333333
2024-07-09 05:54:00,64.75
2024-07-09 05:55:00,64.79166666666667
2024-07-09 05:56:00,64.83333333333333
2024-07-09 05:57:00,64.875
2024-07-09 05:58:00,64.91666666666667
2024-07-09 05:59:00,64.95833333333333
2024-07-09 06:00:00,65.0
2024-07-09 06:01:00,65.04166666666667
2024-07-09 06:02:00,65.08333333333333
2024-07-09 06:03:00,65.125
2024-07-09 06:04:00,65.16666666666667
2024-07-09 06:05:00,65.20833333333333
2024-07-09 06:06:00,65.25
2024-07-09 06:07:00,65.29166666666667
2024-07-09 06:08:00,65.33333333333333
2024-07-09 06:09:00,65.375
2024-07-09 06:10:00,65.41666666666667
2024-07-09 06:11:00,65.45833333333333
2024-07-09 06:12:00,65.5
2024-07-09 06:13:00,65.54166666666667
2024-07-09 06:14:00,65.58333333333333
2024-07-09 06:15:00,65.625
2024-07-09 06:16:00,65.66666666666667
2024-07-09 06:17:00,65.70833333333333
2024-07-09 06:18:00,65.75
2024-07-09 06:19:00,65.79166666666667
2024-07-09 06:20:00,65.83333333333333
2024-07-09 06:21:00,65.875
2024-07-09 06:22:00,65.91666666666667
2024-07-09 06:23:00,65.95833333333333
2024-07-09 06:24:00,66.0
2024-07-09 06:25:00,66.04166666666667
2024-07-09 06:26:00,66.08333333333333
2024-07-09 06:27:00,66.125
2024-07-09 06:28:00,66.16666666666667
2024-07-09 06:29:00,66.20833333333333
2024-07-09 06:30:00,66.25
2024-07-09 06:31:00,66.29166666666667
2024-07-09 06:32:00,66.33333333333333
2024-07-09 06:33:00,66.375
2024-07-09 06:34:00,66.41666666666667
2024-07-09 06:35:00,66.45833333333333
2024-07-09 06:36:00,66.5
2024-07-09 06:37:00,66.54166666666667
2024-07-09 06:38:00,66.58333333333333
2024-07-09 06:39:00,66.625
2024-07-09 06:40:00,66.66666666666667
2024-07-09 06:41:00,66.70833333333333
2024-07-09 06:42:00,66.75
2024-07-09 06:43:00,66.79166666666667
2024-07-09 06:44:00,66.83333333333333
2024-07-09 06:45:00,66.875
2024-07-09 06:46:00,66.91666666666667
2024-07-09 06:47:00,66.95833333333333
2024-07-09 06:48:00,67.0
2024-07-09 06:49:00,67.04166666666667
2024-07-09 06:50:00,67.08333333333333
2024-07-09 06:51:00,67.125
2024-07-09 06:52:00,67.16666666666667
2024-07-09 06:53:00,67.20833333333333
2024-07-09 06:54:00,67.25
2024-07-09 06:55:00,67.29166666666667
2024-07-09 06:56:00,67.33333333333333
2024-07-09 06:57:00,67.375
2024-07-09 06:58:00,67.41666666666667
2024-07-09 06:59:00,67.45833333333333
2024-07-09 07:00:00,67.5
2024-07-09 07:01:00,67.54166666666667
2024-07-09 07:02:00,67.58333333333333
2024-07-09 07:03:00,67.625
2024-07-09 07:04:00,67.66666666666667
2024-07-09 07:05:00,67.70833333333333
2024-07-09 07:06:00,67.75
2024-07-09 07:07:00,67.79166666666667
2024-07-09 07:08:00,67.83333333333333
2024-07-09 07:09:00,67.875
2024-07-09 07:10:00,67.91666666666667
2024-07-09 07:11:00,67.95833333333333
2024-07-09 07:12:00,68.0
2024-07-09 07:13:00,68.04166666666667
2024-07-09 07:14:00,68.08333333333333
2024-07-09 07:15:00,68.125
2024-07-09 07:16:00,68.16666666666667
2024-07-09 07:17:00,68.20833333333333
2024-07-09 07:18:00,68.25
2024-07-09 07:19:00,68.29166666666667
2024-07-09 07:20:00,68.33333333333333
2024-07-09 07:21:00,68.375
2024-07-09 07:22:00,68.41666666666667
2024-07-09 07:23:00,68.45833333333333
2024-07-09 07:24:00,68.5
2024-07-09 07:25:00,68.54166666666667
2024-07-09 07:26:00,68.58333333333333
2024-07-09 07:27:00,68.625
2024-07-09 07:28:00,68.66666666666667
2024-07-09 07:29:00,68.70833333333333
2024-07-09 07:30:00,68.75
2024-07-09 07:31:00,68.79166666666667
2024-07-09 07:32:00,68.83333333333333
2024-07-09 07:33:00,68.875
2024-07-09 07:34:00,68.91666666666667
2024-07-09 07:35:00,68.95833333333333
2024-07-09 07:36:00,69.0
2024-07-09 07:37:00,69.04166666666667
2024-07-09 07:38:00,69.08333333333333
2024-07-09 07:39:00,69.125
2024-07-09 07:40:00,69.16666666666667
2024-07-09 07:41:00,69.20833333333333
2024-07-09 07:42:00,69.25
2024-07-09 07:43:00,69.29166666666667
2024-07-09 07:44:00,69.33333333333333
2024-07-09 07:45:00,69.375
2024-07-09 07:46:00,69.41666666666667
2024-07-09 07:47:00,69.45833333333333
2024-07-09 07:48:00,69.5
2024-07-09 07:49:00,69.54166666666667
2024-07-09 07:50:00,69.58333333333333
2024-07-09 07:51:00,69.625
2024-07-09 07:52:00,69.66666666666667
2024-07-09 07:53:00,69.70833333333333
2024-07-09 07:54:00,69.75
2024-07-09 07:55:00,69.79166666666667
2024-07-09 07:56:00,69.83333333333333
2024-07-09 07:57:00,69.875
2024-07-09 07:58:00,69.91666666666667
2024-07-09 07:59:00,69.95833333333333
2024-07-09 08:00:00,70.0
2024-07-09 08:01:00,70.04166666666667
2024-07-09 08:02:00,70.08333333333333
2024-07-09 08:03:00,70.125
2024-07-09 08:04:00,70.16666666666667
2024-07-09 08:05:00,70.20833333333333
2024-07-09 08:06:00,70.25
2024-07-09 08:07:00,70.29166666666667
2024-07-09 08:08:00,70.33333333333333
2024-07-09 08:09:00,70.375
2024-07-09 08:10:00,70.41666666666667
2024-07-09 08:11:00,70.45833333333333
2024-07-09 08:12:00,70.5
2024-07-09 08:13:00,70.54166666666667
2024-07-09 08:14:00,70.58333333333333
2024-07-09 08:15:00,70.625
2024-07-09 08:16:00,70.66666666666667
2024-07-09 08:17:00,70.70833333333333
2024-07-09 08:18:00,70.75
2024-07-09 08:19:00,70.79166666666667
2024-07-09 08:20:00,70.83333333333333
2024-07-09 08:21:00,70.875
2024-07-09 08:22:00,70.91666666666667
2024-07-09 08:23:00,70.95833333333333
2024-07-09 08:24:00,71.0
2024-07-09 08:25:00,71.04166666666667
2024-07-09 08:26:00,71.08333333333333
2024-07-09 08:27:00,71.125
2024-07-09 08:28:00,71.16666666666667
2024-07-09 08:29:00,71.20833333333333
2024-07-09 08:30:00,71.25
2024-07-09 08:31:00,71.29166666666667
2024-07-09 08:32:00,71.33333333333333
2024-07-09 08:33:00,71.375
2024-07-09 08:34:00,71.41666666666667
2024-07-09 08:35:00,71.45833333333333
2024-07-09 08:36:00,71.5
2024-07-09 08:37:00,71.54166666666667
2024-07-09 08:38:00,71.58333333333333
2024-07-09 08:39:00,71.625
2024-07-09 08:40:00,71.66666666666667
2024-07-09 08:41:00,71.70833333333333
2024-07-09 08:42:00,71.75
2024-07-09 08:43:00,71.79166666666667
2024-07-09 08:44:00,71.83333333333333
2024-07-09 08:45:00,71.875
2024-07-09 08:46:00,71.91666666666667
2024-07-09 08:47:00,71.95833333333333
2024-07-09 08:48:00,72.0
2024-07-09 08:49:00,72.04166666666667
2024-07-09 08:50:00,72.08333333333333
2024-07-09 08:51:00,72.125
2024-07-09 08:52:00,72.16666666666667
2024-07-09 08:53:00,72.20833333333333
2024-07-09 08:54:00,72.25
2024-07-09 08:55:00,72.29166666666667
2024-07-09 08:56:00,72.33333333333333
2024-07-09 08:57:00,72.375
2024-07-09 08:58:00,72.41666666666667
2024-07-09 08:59:00,72.45833333333333
2024-07-09 09:00:00,72.5
2024-07-09 09:01:00,72.54166666666667
2024-07-09 09:02:00,72.58333333333333
2024-07-09 09:03:00,72.625
2024-07-09 09:04:00,72.66666666666667
2024-07-09 09:05:00,72.70833333333333
2024-07-09 09:06:00,72.75
2024-07-09 09:07:00,72.79166666666667
2024-07-09 09:08:00,72.83333333333333
2024-07-09 09:09:00,72.875
2024-07-09 09:10:00,72.91666666666667
2024-07-09 09:11:00,72.95833333333333
2024-07-09 09:12:00,73.0
2024-07-09 09:13:00,73.04166666666667
2024-07-09 09:14:00,73.08333333333333
2024-07-09 09:15:00,73.125
2024-07-09 09:16:00,73.16666666666667
2024-07-09 09:17:00,73.20833333333333
2024-07-09 09:18:00,73.25
2024-07-09 09:19:00,73.29166666666667
2024-07-09 09:20:00,73.33333333333333
2024-07-09 09:21:00,73.375
2024-07-09 09:22:00,73.41666666666667
2024-07-09 09:23:00,73.45833333333333
2024-07-09 09:24:00,73.5
2024-07-09 09:25:00,73.54166666666667
2024-07-09 09:26:00,73.58333333333333
2024-07-09 09:27:00,73.625
2024-07-09 09:28:00,73.66666666666667
2024-07-09 09:29:00,73.70833333333333
2024-07-09 09:30:00,73.75
2024-07-09 09:31:00,73.79166666666667
2024-07-09 09:32:00,73.83333333333333
2024-07-09 09:33:00,73.875
2024-07-09 09:34:00,73.91666666666667
2024-07-09 09:35:00,73.95833333333333
2024-07-09 09:36:00,74.0
2024-07-09 09:37:00,74.04166666666667
2024-07-09 09:38:00,74.08333333333333
2024-07-09 09:39:00,74.125
2024-07-09 09:40:00,74.16666666666667
2024-07-09 09:41:00,74.20833333333333
2024-07-09 09:42:00,74.25
2024-07-09 09:43:00,74.29166666666667
2024-07-09 09:44:00,74.33333333333333
2024-07-09 09:45:00,74.375
2024-07-09 09:46:00,74.41666666666667
2024-07-09 09:47:00,74.45833333333333
2024-07-09 09:48:00,74.5
2024-07-09 09:49:00,74.54166666666667
2024-07-09 09:50:00,74.58333333333333
2024-07-09 09:51:00,74.625
2024-07-09 09:52:00,74.66666666666667
2024-07-09 09:53:00,74.70833333333333
2024-07-09 09:54:00,74.75
2024-07-09 09:55:00,74.79166666666667
2024-07-09 09:56:00,74.83333333333333
2024-07-09 09:57:00,74.875
2024-07-09 09:58:00,74.91666666666667
2024-07-09 09:59:00,74.95833333333333
2024-07-09 10:00:00,75.0
2024-07-09 10:01:00,75.04166666666667
2024-07-09 10:02:00,75.08333333333333
2024-07-09 10:03:00,75.125
2024-07-09 10:04:00,75.16666666666667
2024-07-09 10:05:00,75.20833333333333
2024-07-09 10:06:00,75.25
2024-07-09 10:07:00,75.29166666666667
2024-07-09 10:08:00,75.33333333333333
2024-07-09 10:09:00,75.375
2024-07-09 10:10:00,75.41666666666667
2024-07-09 10:11:00,75.45833333333333
2024-07-09 10:12:00,75.5
2024-07-09 10:13:00,75.54166666666667
2024-07-09 10:14:00,75.58333333333333
2024-07-09 10:15:00,75.625
2024-07-09 10:16:00,75.66666666666667
2024-07-09 10:17:00,75.70833333333333
2024-07-09 10:18:00,75.75
2024-07-09 10:19:00,75.79166666666667
2024-07-09 10:20:00,75.83333333333333
2024-07-09 10:21:00,75.875
2024-07-09 10:22:00,75.91666666666667
2024-07-09 10:23:00,75.95833333333333
2024-07-09 10:24:00,76.0
2024-07-09 10:25:00,76.04166666666667
2024-07-09 10:26:00,76.08333333333333
2024-07-09 10:27:00,76.125
2024-07-09 10:28:00,76.16666666666667
2024-07-09 10:29:00,76.20833333333333
2024-07-09 10:30:00,76.25
2024-07-09 10:31:00,76.29166666666667
2024-07-09 10:32:00,76.33333333333333
2024-07-09 10:33:00,76.375
2024-07-09 10:34:00,76.41666666666667
2024-07-09 10:35:00,76.45833333333333
2024-07-09 10:36:00,76.5
2024-07-09 10:37:00,76.54166666666667
2024-07-09 10:38:00,76.58333333333333
2024-07-09 10:39:00,76.625
2024-07-09 10:40:00,76.66666666666667
2024-07-09 10:41:00,76.70833333333333
2024-07-09 10:42:00,76.75
2024-07-09 10:43:00,76.79166666666667
2024-07-09 10:44:00,76.83333333333333
2024-07-09 10:45:00,76.875
2024-07-09 10:46:00,76.91666666666667
2024-07-09 10:47:00,76.95833333333333
2024-07-09 10:48:00,77.0
2024-07-09 10:49:00,77.04166666666667
2024-07-09 10:50:00,77.08333333333333
2024-07-09 10:51:00,77.125
2024-07-09 10:52:00,77.16666666666667
2024-07-09 10:53:00,77.20833333333333
2024-07-09 10:54:00,77.25
2024-07-09 10:55:00,77.29166666666667
2024-07-09 10:56:00,77.33333333333333
2024-07-09 10:57:00,77.375
2024-07-09 10:58:00,77.41666666666667
2024-07-09 10:59:00,77.45833333333333
2024-07-09 11:00:00,77.5
2024-07-09 11:01:00,77.54166666666667
2024-07-09 11:02:00,77.58333333333333
2024-07-09 11:03:00,77.625
2024-07-09 11:04:00,77.66666666666667
2024-07-09 11:05:00,77.70833333333333
2024-07-09 11:06:00,77.75
2024-07-09 11:07:00,77.79166666666667
2024-07-09 11:08:00,77.83333333333333
2024-07-09 11:09:00,77.875
2024-07-09 11:10:00,77.91666666666667
2024-07-09 11:11:00,77.95833333333333
2024-07-09 11:12:00,78.0
2024-07-09 11:13:00,78.04166666666667
2024-07-09 11:14:00,78.08333333333333
2024-07-09 11:15:00,78.125
2024-07-09 11:16:00,78.16666666666667
2024-07-09 11:17:00,78.20833333333333
2024-07-09 11:18:00,78.25
2024-07-09 11:19:00,78.29166666666667
2024-07-09 11:20:00,78.33333333333333
2024-07-09 11:21:00,78.375
2024-07-09 11:22:00,78.41666666666667
2024-07-09 11:23:00,78.45833333333333
2024-07-09 11:24:00,78.5
2024-07-09 11:25:00,78.54166666666667
2024-07-09 11:26:00,78.58333333333333
2024-07-09 11:27:00,78.625
2024-07-09 11:28:00,78.66666666666667
2024-07-09 11:29:00,78.70833333333333
2024-07-09 11:30:00,78.75
2024-07-09 11:31:00,78.79166666666667
2024-07-09 11:32:00,78.83333333333333
2024-07-09 11:33:00,78.875
2024-07-09 11:34:00,78.91666666666667
2024-07-09 11:35:00,78.95833333333333
2024-07-09 11:36:00,79.0
2024-07-09 11:37:00,79.04166666666667
2024-07-09 11:38:00,79.08333333333333
2024-07-09 11:39:00,79.125
2024-07-09 11:40:00,79.16666666666667
2024-07-09 11:41:00,79.20833333333333
2024-07-09 11:42:00,79.25
2024-07-09 11:43:00,79.29166666666667
2024-07-09 11:44:00,79.33333333333333
2024-07-09 11:45:00,79.375
2024-07-09 11:46:00,79.41666666666667
2024-07-09 11:47:00,79.45833333333333
2024-07-09 11:48:00,79.5
2024-07-09 11:49:00,79.54166666666667
2024-07-09 11:50:00,79.58333333333333
